transaction_id,date,user_id,country,city,product_id,category_x,subcategory,unit_price,quantity,discount_code,payment_type,device,channel,referrer,is_return,return_date,status,notes,revenue,coupon_value,shipping_cost,product_name,category_y,yyyy_mm,net_amount
2l3V0b9938IE,2025-09-25 12:18:41,206,MA,Casablanca,1107,Maison,Literie,26.77,1.0,WELCOME10,crypto,mobile,web,instagram,0,,paid,,26.77,,,Literie 8,Maison,2025-09,26.77
OoTI1BPXY8Rb,2025-08-30 20:02:41,189,FR,Marseille,1042,Électronique,Tablettes,23.15,5.0,WELCOME10,card,mobile,web,google,0,,paid,,115.75,,,Tablettes 3,Électronique,2025-08,115.75
O7eogYQzGEhc,2025-10-01 20:52:41,382,FR,Marseille,1248,Beauté,Soins,59.31,1.0,BLACKFRIDAY,paypal,desktop,web,instagram,0,,pending,,59.31,,,Soins 9,Beauté,2025-10,59.31
l64zoTiTKkwO,2025-08-07 14:46:33,1222,DE,Munich,1176,Mode,Accessoires,24.69,1.0,STUDENT,interac,mobile,web,tiktok,0,,paid,,24.69,,,Accessoires 17,Mode,2025-08,24.69
79VlI4POuCwi,2025-10-15 01:29:00,1707,MA,Casablanca,1210,Sport,Cyclisme,32.64,3.0,WELCOME10,crypto,desktop,app,direct,0,,paid,,97.92,,,Cyclisme 11,Sport,2025-10,97.92
xThSdYmc9QHa,2025-07-24 01:53:15,1746,FR,Lyon,1113,Maison,Literie,84.07,2.0,WELCOME10,interac,desktop,web,friend,0,,paid,,168.14,,,Literie 14,Maison,2025-07,168.14
mmzDctb8HxpN,2025-08-24 16:27:07,175,DE,Hamburg,1029,Électronique,Écouteurs,21.2,5.0,,crypto,desktop,web,direct,0,,paid,,106.0,,,Écouteurs 10,Électronique,2025-08,106.0
RV3VAQc5FUsT,2025-07-12 07:01:47,771,CA,Montréal,1267,Beauté,Maquillage,12.0,2.0,,crypto,desktop,web,newsletter,0,,paid,,24.0,,,Maquillage 8,Beauté,2025-07,24.0
JEIHDIjdqKxP,2025-08-28 01:02:11,1141,FR,Lyon,1194,Sport,Fitness,26.75,1.0,BLACKFRIDAY,interac,desktop,boutique,google,0,,paid,,26.75,,,Fitness 15,Sport,2025-08,26.75
AdsMHhqIJox6,2025-08-31 03:06:48,154,MA,Casablanca,1163,Mode,Accessoires,16.28,2.0,STUDENT,crypto,mobile,web,google,0,,paid,,32.56,,,Accessoires 4,Mode,2025-08,32.56
33ZF9t46ZrIx,2025-07-23 06:03:24,706,CA,Ottawa,1133,Mode,Chaussures,31.09,2.0,WELCOME10,interac,mobile,web,instagram,0,,paid,,62.18,,,Chaussures 14,Mode,2025-07,62.18
BVeOgCjVhRqu,2025-09-03 17:45:49,1262,DE,Munich,1017,Électronique,Téléphones,28.71,1.0,STUDENT,paypal,mobile,app,instagram,0,,paid,,28.71,,,Téléphones 18,Électronique,2025-09,28.71
LZ8IQjz6nmSN,2025-09-09 13:06:53,88,DE,Munich,1282,Beauté,Cheveux,54.22,3.0,STUDENT,crypto,mobile,app,tiktok,0,,paid,"Paiement réessayé, ok",162.66,,,Cheveux 3,Beauté,2025-09,162.66
ifgxt949hyJ6,2025-08-26 19:52:27,216,US,San Francisco,1167,Mode,Accessoires,63.33,3.0,STUDENT,interac,desktop,app,tiktok,0,,paid,"Livraison express, signature exigée",189.99,,,Accessoires 8,Mode,2025-08,189.99
RITm2NJVy8mN,2025-07-13 12:09:26,1527,DE,Hamburg,1144,Mode,Vêtements,27.94,1.0,WELCOME10,card,mobile,app,tiktok,0,,paid,,27.94,,,Vêtements 5,Mode,2025-07,27.94
CiC8xT1jfHRp,2025-07-18 03:37:40,216,FR,Lyon,1040,Électronique,Tablettes,35.49,2.0,WELCOME10,card,mobile,app,google,0,,refunded,,70.98,,,Tablettes 1,Électronique,2025-07,70.98
JYE7927j8iqx,2025-09-10 05:43:47,1267,CA,Montréal,1238,Sport,Randonnée,17.62,1.0,,interac,mobile,web,friend,0,,paid,,17.62,,,Randonnée 19,Sport,2025-09,17.62
31Tkudh5of43,2025-10-06 09:40:43,1174,US,Seattle,1126,Mode,Chaussures,14.95,1.0,,card,mobile,web,friend,0,,pending,,14.95,,,Chaussures 7,Mode,2025-10,14.95
PaRKLpDDNQlF,2025-08-26 06:16:57,1480,US,Boston,1256,Beauté,Soins,46.22,1.0,ÉTÉ2025,paypal,desktop,web,direct,0,,paid,,46.22,,,Soins 17,Beauté,2025-08,46.22
rphC7qgOFUJD,2025-10-15 06:10:22,143,FR,Marseille,1092,Maison,Décoration,17.27,1.0,BLACKFRIDAY,card,mobile,app,friend,0,,paid,,17.27,,,Décoration 13,Maison,2025-10,17.27
nplxRdtvecKy,2025-10-07 23:39:33,1652,MA,Marrakech,1087,Maison,Décoration,28.92,1.0,,card,desktop,boutique,instagram,0,,paid,,28.92,,,Décoration 8,Maison,2025-10,28.92
1syxqSlt5wpu,2025-08-06 13:34:57,517,US,San Francisco,1032,Électronique,Écouteurs,24.37,1.0,,crypto,mobile,web,newsletter,0,,paid,,24.37,,,Écouteurs 13,Électronique,2025-08,24.37
U5drwv4IPVB0,2025-08-02 22:47:59,390,US,San Francisco,1294,Beauté,Cheveux,29.33,3.0,STUDENT,paypal,mobile,marketplace,friend,0,,paid,,87.99,,,Cheveux 15,Beauté,2025-08,87.99
9XPjbo4QD7wr,2025-09-09 10:35:03,703,US,Boston,1164,Mode,Accessoires,39.71,1.0,STUDENT,card,mobile,app,direct,0,,pending,,39.71,,,Accessoires 5,Mode,2025-09,39.71
izk8ICjCnZQx,2025-09-03 08:49:16,1118,MA,Marrakech,1007,Électronique,Téléphones,36.01,3.0,,interac,mobile,app,newsletter,0,,pending,,108.03,,,Téléphones 8,Électronique,2025-09,108.03
msz8jekLTBNs,2025-07-24 20:45:53,1918,DE,Berlin,1025,Électronique,Écouteurs,25.93,1.0,,interac,tablet,web,newsletter,0,,paid,,25.93,,,Écouteurs 6,Électronique,2025-07,25.93
Sf2gB0Gh2HZX,2025-09-29 12:08:32,817,FR,Toulouse,1154,Mode,Vêtements,28.4,3.0,,interac,desktop,boutique,tiktok,0,,paid,,85.19999999999999,,,Vêtements 15,Mode,2025-09,85.19999999999999
s3xAGgFKUqgD,2025-07-07 00:26:49,1578,DE,Munich,1016,Électronique,Téléphones,14.78,2.0,WELCOME10,paypal,mobile,web,google,0,,paid,,29.56,,,Téléphones 17,Électronique,2025-07,29.56
3XSttH99p5Sj,2025-08-01 19:42:07,1888,MA,Rabat,1173,Mode,Accessoires,29.1,3.0,BLACKFRIDAY,crypto,mobile,web,instagram,1,,paid,,87.30000000000001,,,Accessoires 14,Mode,2025-08,87.30000000000001
Ztr1VkAd7wlX,2025-07-19 18:11:31,1012,FR,Paris,1053,Électronique,Tablettes,33.31,2.0,,interac,desktop,app,direct,0,,paid,,66.62,,,Tablettes 14,Électronique,2025-07,66.62
5xdL5XoChRxe,2025-07-11 21:13:26,1511,FR,Lyon,1019,Électronique,Téléphones,12.11,1.0,,crypto,desktop,web,direct,0,,paid,,12.11,,,Téléphones 20,Électronique,2025-07,12.11
BYCAPhZI0W9s,2025-08-04 02:21:47,793,CA,Montréal,1200,Sport,Cyclisme,29.34,1.0,,paypal,mobile,boutique,google,0,,pending,,29.34,,,Cyclisme 1,Sport,2025-08,29.34
Ex4lJInESMoX,2025-10-02 04:45:51,801,CA,Ottawa,1295,Beauté,Cheveux,17.35,1.0,STUDENT,card,tablet,web,newsletter,0,,paid,,17.35,,,Cheveux 16,Beauté,2025-10,17.35
uGPXcN20LWqP,2025-10-09 01:03:22,62,MA,Casablanca,1184,Sport,Fitness,21.94,1.0,,crypto,desktop,marketplace,tiktok,0,,paid,,21.94,,,Fitness 5,Sport,2025-10,21.94
yXxpZluObYzb,2025-07-25 16:45:34,853,DE,Hamburg,1103,Maison,Literie,16.43,3.0,,paypal,tablet,boutique,instagram,0,,paid,,49.29,,,Literie 4,Maison,2025-07,49.29
wU0QBEAaCeel,2025-07-07 21:15:25,1289,MA,Marrakech,1227,Sport,Randonnée,14.31,1.0,,crypto,desktop,marketplace,friend,0,,paid,"Client a dit: ""excellent, merci !""",14.31,,,Randonnée 8,Sport,2025-07,14.31
fVxVHAVtGq62,2025-08-18 16:20:37,1857,CA,Montréal,1062,Maison,Cuisine,14.11,1.0,,crypto,mobile,app,friend,0,,paid,,14.11,,,Cuisine 3,Maison,2025-08,14.11
nDCaA2pAn564,2025-10-10 20:39:57,349,DE,Hamburg,1049,Électronique,Tablettes,10.16,3.0,,card,mobile,app,newsletter,0,,paid,,30.48,,,Tablettes 10,Électronique,2025-10,30.48
ef5pC7iq52mG,2025-09-10 23:06:50,1030,DE,Hamburg,1286,Beauté,Cheveux,22.74,5.0,WELCOME10,card,tablet,web,direct,0,,paid,⚠️ Douanes: formulaire requis,113.69999999999999,,,Cheveux 7,Beauté,2025-09,113.69999999999999
Wq0D1UiTlRkN,2025-08-29 15:45:21,706,FR,Lyon,1203,Sport,Cyclisme,41.55,1.0,BLACKFRIDAY,card,mobile,app,friend,0,,paid,,41.55,,,Cyclisme 4,Sport,2025-08,41.55
NEkaT5dZdvrx,2025-10-02 16:03:54,1652,CA,Toronto,1142,Mode,Vêtements,10.98,1.0,,paypal,mobile,web,friend,0,,paid,,10.98,,,Vêtements 3,Mode,2025-10,10.98
cfTcmv6wJSML,2025-10-09 22:45:44,745,MA,Casablanca,1190,Sport,Fitness,19.62,1.0,WELCOME10,crypto,tablet,app,google,0,,paid,,19.62,,,Fitness 11,Sport,2025-10,19.62
QHJM4HaC4Juv,2025-10-05 08:29:33,161,DE,Hamburg,1233,Sport,Randonnée,17.71,3.0,,crypto,mobile,boutique,direct,0,,paid,,53.13,,,Randonnée 14,Sport,2025-10,53.13
2aFR4iZHkFsX,2025-08-05 00:06:14,1059,FR,Toulouse,1264,Beauté,Maquillage,21.62,1.0,,paypal,mobile,app,friend,0,,refunded,,21.62,,,Maquillage 5,Beauté,2025-08,21.62
CsdHPduPvfMN,2025-08-03 17:01:55,215,FR,Paris,1191,Sport,Fitness,37.64,1.0,,card,mobile,marketplace,google,0,,pending,,37.64,,,Fitness 12,Sport,2025-08,37.64
Y4bSwSnJOTIw,2025-10-11 18:41:46,541,DE,Hamburg,1161,Mode,Accessoires,36.36,5.0,,card,desktop,web,friend,0,,paid,,181.8,,,Accessoires 2,Mode,2025-10,181.8
goxIFvqx6cPL,2025-08-13 10:47:48,1873,CA,Montréal,1241,Beauté,Soins,23.16,2.0,,card,desktop,web,instagram,0,,paid,,46.32,,,Soins 2,Beauté,2025-08,46.32
LLzBwf6vVKrT,2025-09-28 16:14:09,64,DE,Berlin,1171,Mode,Accessoires,16.32,1.0,,paypal,tablet,boutique,tiktok,0,,paid,"Client a dit: ""excellent, merci !""",16.32,,,Accessoires 12,Mode,2025-09,16.32
xCFZDGZ3CwPQ,2025-09-22 15:47:48,1189,US,Seattle,1163,Mode,Accessoires,16.28,1.0,,paypal,desktop,app,google,0,,paid,,16.28,,,Accessoires 4,Mode,2025-09,16.28
MXGlEGjbVVAv,2025-07-03 02:36:56,220,US,San Francisco,1188,Sport,Fitness,16.06,1.0,,interac,mobile,boutique,newsletter,0,,paid,,16.06,,,Fitness 9,Sport,2025-07,16.06
anpTVfentoAL,2025-10-10 18:31:07,1399,US,Seattle,1280,Beauté,Cheveux,25.97,3.0,,interac,mobile,app,newsletter,0,,paid,,77.91,,,Cheveux 1,Beauté,2025-10,77.91
yDTa1GLnmhHw,2025-08-09 14:57:59,398,CA,Québec,1181,Sport,Fitness,15.98,1.0,ÉTÉ2025,crypto,mobile,app,google,0,,paid,,15.98,,,Fitness 2,Sport,2025-08,15.98
zPDGdm1iXZv5,2025-08-11 00:57:01,1555,US,New York,1123,Mode,Chaussures,12.17,5.0,BLACKFRIDAY,crypto,desktop,app,tiktok,0,,paid,,60.85,,,Chaussures 4,Mode,2025-08,60.85
qhImcKKqI6nr,2025-08-24 19:55:27,581,FR,Lyon,1291,Beauté,Cheveux,19.17,1.0,BLACKFRIDAY,card,desktop,web,friend,0,,paid,,19.17,,,Cheveux 12,Beauté,2025-08,19.17
1TQMgXt69LBf,2025-10-06 03:58:23,749,MA,Marrakech,1284,Beauté,Cheveux,71.27,3.0,,interac,desktop,web,newsletter,0,,failed,,213.81,,,Cheveux 5,Beauté,2025-10,213.81
aPnhbsrNawsr,2025-07-31 09:19:12,366,US,Seattle,1010,Électronique,Téléphones,19.46,1.0,,crypto,mobile,web,tiktok,0,,paid,,19.46,,,Téléphones 11,Électronique,2025-07,19.46
ayFrXDh5PIFY,2025-09-19 19:41:19,1772,FR,Lyon,1067,Maison,Cuisine,40.52,1.0,,card,mobile,app,friend,0,,paid,,40.52,,,Cuisine 8,Maison,2025-09,40.52
F74t8mAJaGgl,2025-08-19 06:30:41,1906,CA,Québec,1165,Mode,Accessoires,30.16,5.0,ÉTÉ2025,interac,tablet,web,direct,0,,paid,,150.8,,,Accessoires 6,Mode,2025-08,150.8
GFuSwvF6nqqI,2025-09-25 23:16:13,1722,MA,Marrakech,1010,Électronique,Téléphones,19.46,1.0,,card,desktop,web,friend,0,,paid,,19.46,,,Téléphones 11,Électronique,2025-09,19.46
vWJnWh65caR8,2025-09-03 11:49:10,1601,MA,Rabat,1131,Mode,Chaussures,25.39,5.0,,interac,mobile,web,direct,0,,paid,,126.95,,,Chaussures 12,Mode,2025-09,126.95
pfDeGPBNLH4J,2025-09-04 15:19:38,30,MA,Rabat,1283,Beauté,Cheveux,13.21,2.0,WELCOME10,paypal,desktop,web,newsletter,0,,paid,"Promo appliquée, vérifier le cumul",26.42,,,Cheveux 4,Beauté,2025-09,26.42
CU1kcF1MLHZj,2025-10-05 15:43:34,836,FR,Toulouse,1113,Maison,Literie,84.07,1.0,STUDENT,paypal,mobile,web,direct,0,,pending,,84.07,,,Literie 14,Maison,2025-10,84.07
8guX6Z52f98I,2025-08-23 00:05:29,1289,MA,Rabat,1281,Beauté,Cheveux,34.16,1.0,WELCOME10,paypal,mobile,app,instagram,0,,paid,"Adresse incomplète, revoir 📦",34.16,,,Cheveux 2,Beauté,2025-08,34.16
H4IFuLHsXt66,2025-07-31 17:00:52,127,FR,Toulouse,1215,Sport,Cyclisme,35.86,1.0,,crypto,desktop,web,tiktok,0,,paid,,35.86,,,Cyclisme 16,Sport,2025-07,35.86
GjuNhSPBjmas,2025-08-02 04:51:28,1409,US,San Francisco,1163,Mode,Accessoires,16.28,2.0,,card,desktop,web,tiktok,0,,paid,,32.56,,,Accessoires 4,Mode,2025-08,32.56
MxkObv5bABpv,2025-09-06 18:12:22,545,FR,Paris,1209,Sport,Cyclisme,168.4,1.0,ÉTÉ2025,card,mobile,web,tiktok,0,,paid,"Paiement réessayé, ok",168.4,,,Cyclisme 10,Sport,2025-09,168.4
QHmIIZ0QbyGg,2025-09-13 09:25:53,764,US,New York,1099,Maison,Décoration,21.82,1.0,,paypal,desktop,boutique,instagram,0,,paid,,21.82,,,Décoration 20,Maison,2025-09,21.82
Qu8JiZXVKuhi,2025-07-09 03:07:31,1219,DE,Berlin,1272,Beauté,Maquillage,43.89,5.0,STUDENT,interac,mobile,app,newsletter,0,,paid,,219.45,,,Maquillage 13,Beauté,2025-07,219.45
5zcKtPKopPYO,2025-07-19 19:08:01,1340,FR,Lyon,1228,Sport,Randonnée,17.16,1.0,,paypal,mobile,boutique,instagram,0,,pending,,17.16,,,Randonnée 9,Sport,2025-07,17.16
NWjc6oQrYtJa,2025-10-11 03:43:28,1048,FR,Marseille,1281,Beauté,Cheveux,34.16,1.0,,paypal,desktop,web,instagram,0,,pending,"Paiement réessayé, ok",34.16,,,Cheveux 2,Beauté,2025-10,34.16
vozrkxWRiwK5,2025-08-07 04:18:30,1191,MA,Rabat,1256,Beauté,Soins,46.22,3.0,BLACKFRIDAY,card,desktop,web,instagram,0,,paid,"Client a dit: ""excellent, merci !""",138.66,,,Soins 17,Beauté,2025-08,138.66
LSmzQQseSjWH,2025-07-08 05:38:20,1031,MA,Casablanca,1110,Maison,Literie,9.4,5.0,,card,desktop,web,newsletter,0,,refunded,,47.0,,,Literie 11,Maison,2025-07,47.0
osDL6k0gPIKI,2025-10-04 09:15:01,1265,MA,Casablanca,1180,Sport,Fitness,33.54,1.0,WELCOME10,interac,desktop,web,tiktok,0,,paid,,33.54,,,Fitness 1,Sport,2025-10,33.54
JG6YMWPbJb6g,2025-09-12 03:07:48,489,FR,Toulouse,1079,Maison,Cuisine,9.08,1.0,,card,desktop,web,tiktok,0,,paid,,9.08,,,Cuisine 20,Maison,2025-09,9.08
txW5X1Wvgnlv,2025-08-03 08:40:18,1,MA,Rabat,1025,Électronique,Écouteurs,25.93,1.0,,card,mobile,web,google,0,,paid,,25.93,,,Écouteurs 6,Électronique,2025-08,25.93
WRt5A5Xt0O2c,2025-07-15 11:51:05,1525,US,New York,1297,Beauté,Cheveux,28.61,3.0,,paypal,mobile,web,friend,0,,paid,,85.83,,,Cheveux 18,Beauté,2025-07,85.83
DsupCserhL9S,2025-09-18 05:27:28,1771,MA,Marrakech,1199,Sport,Fitness,13.85,1.0,,crypto,mobile,web,newsletter,0,,pending,,13.85,,,Fitness 20,Sport,2025-09,13.85
neNo41eoPni6,2025-09-24 20:23:28,1843,DE,Munich,1294,Beauté,Cheveux,29.33,1.0,,interac,mobile,web,instagram,0,,paid,⚠️ Douanes: formulaire requis,29.33,,,Cheveux 15,Beauté,2025-09,29.33
PiGEU0lEnfuF,2025-09-15 10:15:52,1736,MA,Marrakech,1179,Mode,Accessoires,95.59,1.0,,card,mobile,marketplace,newsletter,0,,paid,,95.59,,,Accessoires 20,Mode,2025-09,95.59
I9sgz2Ez6B86,2025-08-09 08:42:08,588,FR,Paris,1052,Électronique,Tablettes,17.49,1.0,WELCOME10,crypto,mobile,web,direct,0,,paid,,17.49,,,Tablettes 13,Électronique,2025-08,17.49
NDAN6q84kczp,2025-08-28 16:24:35,1387,CA,Ottawa,1268,Beauté,Maquillage,19.69,1.0,,paypal,mobile,web,direct,0,,paid,,19.69,,,Maquillage 9,Beauté,2025-08,19.69
0UFksEl54BSi,2025-08-15 14:16:24,1919,FR,Marseille,1297,Beauté,Cheveux,28.61,1.0,,card,desktop,app,tiktok,0,,paid,,28.61,,,Cheveux 18,Beauté,2025-08,28.61
DXAEQLjZIoKh,2025-08-27 15:35:16,367,DE,Munich,1137,Mode,Chaussures,20.88,1.0,,paypal,desktop,marketplace,google,0,,paid,"Livraison express, signature exigée",20.88,,,Chaussures 18,Mode,2025-08,20.88
mVbZzlwY67KB,2025-10-07 17:41:08,400,FR,Marseille,1204,Sport,Cyclisme,12.32,1.0,,paypal,desktop,web,newsletter,0,,paid,,12.32,,,Cyclisme 5,Sport,2025-10,12.32
nyqatcmUxQsF,2025-10-14 19:30:38,993,DE,Munich,1194,Sport,Fitness,26.75,5.0,WELCOME10,paypal,desktop,app,newsletter,0,,paid,,133.75,,,Fitness 15,Sport,2025-10,133.75
00BewhP9BZxh,2025-07-25 22:58:48,1003,FR,Paris,1005,Électronique,Téléphones,21.82,5.0,WELCOME10,interac,mobile,marketplace,direct,0,,paid,,109.1,,,Téléphones 6,Électronique,2025-07,109.1
kIZT6HnQJayW,2025-07-25 15:19:43,840,FR,Toulouse,1175,Mode,Accessoires,37.1,1.0,STUDENT,paypal,desktop,marketplace,tiktok,0,,paid,,37.1,,,Accessoires 16,Mode,2025-07,37.1
5PXx7tPHlWzt,2025-09-20 09:49:30,800,DE,Hamburg,1286,Beauté,Cheveux,22.74,2.0,BLACKFRIDAY,crypto,mobile,boutique,google,0,,paid,,45.48,,,Cheveux 7,Beauté,2025-09,45.48
hlSySnlFeXkt,2025-07-22 11:36:06,1410,US,New York,1142,Mode,Vêtements,10.98,1.0,BLACKFRIDAY,paypal,mobile,web,google,0,,paid,,10.98,,,Vêtements 3,Mode,2025-07,10.98
KirAtAflcDue,2025-08-29 12:33:50,433,FR,Toulouse,1270,Beauté,Maquillage,50.43,1.0,ÉTÉ2025,paypal,mobile,web,google,0,,paid,,50.43,,,Maquillage 11,Beauté,2025-08,50.43
a3a5lZV2cgAZ,2025-07-23 15:19:39,1957,DE,Berlin,1115,Maison,Literie,28.52,2.0,ÉTÉ2025,interac,mobile,marketplace,newsletter,0,,paid,,57.04,,,Literie 16,Maison,2025-07,57.04
MT0QkQkuC7PA,2025-09-27 08:31:13,351,US,San Francisco,1059,Électronique,Tablettes,39.96,1.0,WELCOME10,paypal,mobile,web,google,0,,paid,⚠️ Douanes: formulaire requis,39.96,,,Tablettes 20,Électronique,2025-09,39.96
SmevRWExy4eQ,2025-09-06 10:52:34,1634,CA,Vancouver,1054,Électronique,Tablettes,41.08,2.0,,card,mobile,web,instagram,0,,paid,"Adresse incomplète, revoir 📦",82.16,,,Tablettes 15,Électronique,2025-09,82.16
CDzizFSUERYH,2025-07-31 16:36:10,1845,FR,Paris,1238,Sport,Randonnée,17.62,1.0,ÉTÉ2025,interac,mobile,web,google,0,,failed,,17.62,,,Randonnée 19,Sport,2025-07,17.62
XxDdvIR6fJ8L,2025-10-13 16:11:10,1411,FR,Toulouse,1019,Électronique,Téléphones,12.11,5.0,STUDENT,interac,mobile,app,direct,0,,paid,⚠️ Douanes: formulaire requis,60.55,,,Téléphones 20,Électronique,2025-10,60.55
CbKThWf2XV9R,2025-07-03 08:53:58,689,DE,Berlin,1125,Mode,Chaussures,73.35,2.0,,paypal,desktop,app,instagram,0,,pending,,146.7,,,Chaussures 6,Mode,2025-07,146.7
E0XIvm82FOVV,2025-07-22 19:48:19,620,US,New York,1089,Maison,Décoration,31.71,1.0,WELCOME10,card,mobile,web,google,0,,paid,"Livraison express, signature exigée",31.71,,,Décoration 10,Maison,2025-07,31.71
povhy2Ja2iD2,2025-07-06 23:30:58,1329,CA,Ottawa,1234,Sport,Randonnée,71.66,5.0,,paypal,mobile,web,direct,0,,pending,,358.29999999999995,,,Randonnée 15,Sport,2025-07,358.29999999999995
R7u3u2NsZcxh,2025-08-07 05:33:05,774,FR,Marseille,1197,Sport,Fitness,26.49,1.0,,crypto,mobile,web,instagram,0,,paid,,26.49,,,Fitness 18,Sport,2025-08,26.49
jFm3CDxKYntN,2025-08-12 17:52:17,1903,MA,Casablanca,1281,Beauté,Cheveux,34.16,1.0,,interac,desktop,marketplace,friend,1,,paid,,34.16,,,Cheveux 2,Beauté,2025-08,34.16
39cIgf189O48,2025-07-10 12:25:54,1869,CA,Montréal,1218,Sport,Cyclisme,19.25,1.0,,card,desktop,web,newsletter,0,,paid,,19.25,,,Cyclisme 19,Sport,2025-07,19.25
hfmHnEJK1g2W,2025-07-30 07:37:48,1191,MA,Casablanca,1203,Sport,Cyclisme,41.55,1.0,WELCOME10,card,mobile,web,newsletter,0,,paid,,41.55,,,Cyclisme 4,Sport,2025-07,41.55
uQ82RwjqgWJq,2025-09-08 17:14:18,1119,MA,Marrakech,1242,Beauté,Soins,31.58,1.0,,interac,mobile,web,google,0,,paid,⚠️ Douanes: formulaire requis,31.58,,,Soins 3,Beauté,2025-09,31.58
nX8rvU1p3KVU,2025-09-02 16:21:37,1467,CA,Québec,1264,Beauté,Maquillage,21.62,2.0,STUDENT,interac,desktop,web,instagram,0,,paid,,43.24,,,Maquillage 5,Beauté,2025-09,43.24
neUBgkcQ4LmF,2025-07-03 13:30:38,1568,CA,Montréal,1235,Sport,Randonnée,33.68,1.0,,paypal,desktop,web,tiktok,0,,paid,,33.68,,,Randonnée 16,Sport,2025-07,33.68
wc2tIcNKiDz3,2025-08-13 20:23:40,784,MA,Rabat,1178,Mode,Accessoires,21.49,1.0,,paypal,mobile,web,newsletter,0,,paid,,21.49,,,Accessoires 19,Mode,2025-08,21.49
qP7lQY9cI1IR,2025-08-22 05:00:36,1838,CA,Québec,1214,Sport,Cyclisme,20.95,1.0,,paypal,mobile,web,google,0,,refunded,,20.95,,,Cyclisme 15,Sport,2025-08,20.95
yBhIuwoYlzw4,2025-09-05 05:57:06,1020,US,Seattle,1276,Beauté,Maquillage,27.1,2.0,,paypal,mobile,app,google,0,,paid,,54.2,,,Maquillage 17,Beauté,2025-09,54.2
pendh1sD02kP,2025-10-03 18:04:26,801,FR,Marseille,1121,Mode,Chaussures,15.57,3.0,,card,mobile,app,friend,0,,paid,,46.71,,,Chaussures 2,Mode,2025-10,46.71
qwJ6wTzuS4g2,2025-07-02 17:38:25,1173,FR,Lyon,1265,Beauté,Maquillage,13.15,1.0,,paypal,desktop,marketplace,newsletter,0,,paid,,13.15,,,Maquillage 6,Beauté,2025-07,13.15
elDQCQ0Jusug,2025-09-14 21:43:09,118,US,New York,1107,Maison,Literie,26.77,1.0,,interac,mobile,marketplace,direct,0,,refunded,,26.77,,,Literie 8,Maison,2025-09,26.77
9EEgusJxojqy,2025-07-30 23:38:13,1425,FR,Lyon,1237,Sport,Randonnée,26.93,5.0,BLACKFRIDAY,crypto,mobile,web,direct,0,,pending,"Promo appliquée, vérifier le cumul",134.65,,,Randonnée 18,Sport,2025-07,134.65
97C78jQePCck,2025-09-17 03:31:56,1713,CA,Montréal,1181,Sport,Fitness,15.98,3.0,,interac,desktop,boutique,newsletter,0,,paid,,47.94,,,Fitness 2,Sport,2025-09,47.94
nw3bifQhqmfR,2025-09-15 17:00:10,1069,FR,Paris,1067,Maison,Cuisine,40.52,3.0,STUDENT,card,tablet,web,instagram,0,,paid,,121.56,,,Cuisine 8,Maison,2025-09,121.56
cvGmL9c1m8E3,2025-10-06 13:21:53,1156,CA,Vancouver,1213,Sport,Cyclisme,33.98,1.0,,card,mobile,marketplace,direct,0,,paid,,33.98,,,Cyclisme 14,Sport,2025-10,33.98
vjOGoTcIWavo,2025-07-19 10:47:30,374,MA,Rabat,1107,Maison,Literie,26.77,1.0,,paypal,mobile,boutique,tiktok,0,,paid,,26.77,,,Literie 8,Maison,2025-07,26.77
44jmHO71jdeS,2025-07-07 15:04:56,1961,DE,Berlin,1283,Beauté,Cheveux,13.21,1.0,,crypto,desktop,web,direct,0,,paid,,13.21,,,Cheveux 4,Beauté,2025-07,13.21
Ip0xEccrYsOS,2025-10-11 06:16:01,1481,DE,Munich,1146,Mode,Vêtements,13.22,1.0,ÉTÉ2025,card,desktop,app,friend,0,,paid,"Client a dit: ""excellent, merci !""",13.22,,,Vêtements 7,Mode,2025-10,13.22
CYn8PaS6qWA5,2025-07-18 06:45:14,1181,DE,Hamburg,1218,Sport,Cyclisme,19.25,2.0,WELCOME10,interac,tablet,web,instagram,0,,paid,,38.5,,,Cyclisme 19,Sport,2025-07,38.5
4Jv2UHuZ1dft,2025-09-09 12:26:48,1089,CA,Québec,1028,Électronique,Écouteurs,18.17,1.0,STUDENT,paypal,mobile,web,friend,0,,paid,"Client a dit: ""excellent, merci !""",18.17,,,Écouteurs 9,Électronique,2025-09,18.17
hdoUcKJw9dJb,2025-07-23 02:56:04,1766,CA,Vancouver,1079,Maison,Cuisine,9.08,1.0,,card,mobile,boutique,direct,0,,paid,"Nom cont… ""Dupont, Jean""",9.08,,,Cuisine 20,Maison,2025-07,9.08
Jj5AWE4JTuXL,2025-09-13 09:15:43,1300,DE,Hamburg,1245,Beauté,Soins,20.75,3.0,,paypal,mobile,web,newsletter,0,,pending,,62.25,,,Soins 6,Beauté,2025-09,62.25
Z0u6ObjFJvJN,2025-07-09 14:10:25,308,DE,Berlin,1074,Maison,Cuisine,6.62,3.0,,crypto,mobile,web,instagram,0,,paid,,19.86,,,Cuisine 15,Maison,2025-07,19.86
ZsUnlUHOnTfa,2025-07-19 00:19:07,662,FR,Lyon,1154,Mode,Vêtements,28.4,1.0,,card,desktop,boutique,instagram,0,,paid,,28.4,,,Vêtements 15,Mode,2025-07,28.4
